"app_group_art_value","node","node_next","route_application","total_application","appeal_application","interview_application","rce_application"
"2176","Appeal","Partially Allowed","1","2101","24","1321","756"
"2176","Application Filed","Not Allowed","67","2101","24","1321","756"
"2176","Appeal","Not Allowed","16","2101","24","1321","756"
"2176","RCE","Not Allowed","756","2101","24","1321","756"
"2176","Application Filed","Allowed","44","2101","24","1321","756"
"2176","Interview","Allowed","419","2101","24","1321","756"
"2176","Interview","Not Allowed","902","2101","24","1321","756"
"2176","Appeal","Allowed","7","2101","24","1321","756"
"2177","Application Filed","Not Allowed","37","1463","21","924","518"
"2177","Appeal","Not Allowed","17","1463","21","924","518"
"2177","Application Filed","Allowed","108","1463","21","924","518"
"2177","Appeal","Allowed","4","1463","21","924","518"
"2177","Interview","Not Allowed","589","1463","21","924","518"
"2177","Interview","Allowed","335","1463","21","924","518"
"2177","RCE","Not Allowed","518","1463","21","924","518"
"2178","Appeal","Not Allowed","12","1945","23","1217","705"
"2178","Appeal","Allowed","11","1945","23","1217","705"
"2178","RCE","Allowed","1","1945","23","1217","705"
"2178","RCE","Not Allowed","704","1945","23","1217","705"
"2178","Interview","Not Allowed","797","1945","23","1217","705"
"2178","Application Filed","Not Allowed","90","1945","23","1217","705"
"2178","Application Filed","Allowed","137","1945","23","1217","705"
"2178","Interview","Allowed","420","1945","23","1217","705"
"2179","RCE","Not Allowed","606","1680","22","1052","606"
"2179","Application Filed","Allowed","70","1680","22","1052","606"
"2179","Interview","Not Allowed","682","1680","22","1052","606"
"2179","Appeal","Allowed","6","1680","22","1052","606"
"2179","Application Filed","Not Allowed","63","1680","22","1052","606"
"2179","Interview","Allowed","370","1680","22","1052","606"
"2179","Appeal","Not Allowed","16","1680","22","1052","606"
"2181","Interview","Allowed","388","1211","23","720","468"
"2181","Application Filed","Not Allowed","50","1211","23","720","468"
"2181","Appeal","Allowed","10","1211","23","720","468"
"2181","RCE","Not Allowed","465","1211","23","720","468"
"2181","Appeal","Partially Allowed","1","1211","23","720","468"
"2181","RCE","Allowed","3","1211","23","720","468"
"2181","Application Filed","Allowed","280","1211","23","720","468"
"2181","Interview","Not Allowed","332","1211","23","720","468"
"2181","Appeal","Not Allowed","12","1211","23","720","468"
"2182","Appeal","Not Allowed","10","1429","28","974","427"
"2182","RCE","Not Allowed","426","1429","28","974","427"
"2182","Interview","Allowed","645","1429","28","974","427"
"2182","Application Filed","Not Allowed","80","1429","28","974","427"
"2182","Appeal","Allowed","18","1429","28","974","427"
"2182","RCE","Allowed","1","1429","28","974","427"
"2182","Interview","Not Allowed","329","1429","28","974","427"
"2182","Application Filed","Allowed","265","1429","28","974","427"
"2183","Application Filed","Allowed","257","1456","14","801","641"
"2183","RCE","Not Allowed","638","1456","14","801","641"
"2183","Appeal","Allowed","5","1456","14","801","641"
"2183","RCE","Allowed","3","1456","14","801","641"
"2183","Interview","Allowed","354","1456","14","801","641"
"2183","Appeal","Not Allowed","9","1456","14","801","641"
"2183","Application Filed","Not Allowed","36","1456","14","801","641"
"2183","Interview","Not Allowed","447","1456","14","801","641"
"2184","Application Filed","Not Allowed","53","1401","36","792","573"
"2184","Application Filed","Allowed","220","1401","36","792","573"
"2184","Appeal","Allowed","23","1401","36","792","573"
"2184","RCE","Not Allowed","568","1401","36","792","573"
"2184","Appeal","Not Allowed","13","1401","36","792","573"
"2184","RCE","Allowed","5","1401","36","792","573"
"2184","Interview","Not Allowed","346","1401","36","792","573"
"2184","Interview","Allowed","446","1401","36","792","573"
"2185","Appeal","Allowed","2","401","4","242","155"
"2185","Application Filed","Allowed","120","401","4","242","155"
"2185","Interview","Not Allowed","94","401","4","242","155"
"2185","Appeal","Not Allowed","2","401","4","242","155"
"2185","RCE","Not Allowed","155","401","4","242","155"
"2185","Application Filed","Not Allowed","44","401","4","242","155"
"2185","Interview","Allowed","148","401","4","242","155"
"2186","Application Filed","Allowed","224","1275","19","855","401"
"2186","Appeal","Not Allowed","13","1275","19","855","401"
"2186","Interview","Not Allowed","339","1275","19","855","401"
"2186","Interview","Allowed","516","1275","19","855","401"
"2186","Application Filed","Not Allowed","45","1275","19","855","401"
"2186","RCE","Not Allowed","400","1275","19","855","401"
"2186","RCE","Allowed","1","1275","19","855","401"
"2186","Appeal","Allowed","6","1275","19","855","401"
"2187","Application Filed","Allowed","170","1198","11","818","369"
"2187","Interview","Allowed","463","1198","11","818","369"
"2187","Appeal","Allowed","4","1198","11","818","369"
"2187","Interview","Not Allowed","355","1198","11","818","369"
"2187","RCE","Not Allowed","369","1198","11","818","369"
"2187","Appeal","Not Allowed","7","1198","11","818","369"
"2187","Application Filed","Not Allowed","48","1198","11","818","369"
"2191","RCE","Allowed","4","2702","38","1939","725"
"2191","Appeal","Partially Allowed","3","2702","38","1939","725"
"2191","RCE","Not Allowed","721","2702","38","1939","725"
"2191","Application Filed","Not Allowed","65","2702","38","1939","725"
"2191","Interview","Allowed","1145","2702","38","1939","725"
"2191","Application Filed","Allowed","292","2702","38","1939","725"
"2191","Appeal","Not Allowed","15","2702","38","1939","725"
"2191","Appeal","Allowed","20","2702","38","1939","725"
"2191","Interview","Not Allowed","794","2702","38","1939","725"
"2192","Appeal","Allowed","7","2163","13","1527","623"
"2192","Appeal","Partially Allowed","1","2163","13","1527","623"
"2192","RCE","Allowed","1","2163","13","1527","623"
"2192","Appeal","Not Allowed","5","2163","13","1527","623"
"2192","RCE","Not Allowed","622","2163","13","1527","623"
"2192","Interview","Allowed","862","2163","13","1527","623"
"2192","Interview","Not Allowed","665","2163","13","1527","623"
"2192","Application Filed","Not Allowed","64","2163","13","1527","623"
"2192","Application Filed","Allowed","200","2163","13","1527","623"
"2193","Application Filed","Allowed","374","2256","31","1559","666"
"2193","Interview","Allowed","826","2256","31","1559","666"
"2193","Appeal","Partially Allowed","2","2256","31","1559","666"
"2193","RCE","Allowed","2","2256","31","1559","666"
"2193","Interview","Not Allowed","733","2256","31","1559","666"
"2193","Application Filed","Not Allowed","56","2256","31","1559","666"
"2193","RCE","Not Allowed","664","2256","31","1559","666"
"2193","Appeal","Allowed","10","2256","31","1559","666"
"2193","Appeal","Not Allowed","19","2256","31","1559","666"
"2194","RCE","Not Allowed","562","1943","37","1340","566"
"2194","RCE","Allowed","4","1943","37","1340","566"
"2194","Appeal","Partially Allowed","1","1943","37","1340","566"
"2194","Application Filed","Not Allowed","65","1943","37","1340","566"
"2194","Appeal","Not Allowed","18","1943","37","1340","566"
"2194","Interview","Not Allowed","628","1943","37","1340","566"
"2194","Appeal","Allowed","18","1943","37","1340","566"
"2194","Application Filed","Allowed","260","1943","37","1340","566"
"2194","Interview","Allowed","712","1943","37","1340","566"
"2195","Appeal","Not Allowed","8","1488","14","971","503"
"2195","Interview","Allowed","473","1488","14","971","503"
"2195","RCE","Not Allowed","503","1488","14","971","503"
"2195","Application Filed","Not Allowed","21","1488","14","971","503"
"2195","Appeal","Allowed","6","1488","14","971","503"
"2195","Interview","Not Allowed","498","1488","14","971","503"
"2195","Application Filed","Allowed","94","1488","14","971","503"
"2196","Appeal","Allowed","9","2089","22","1466","601"
"2196","RCE","Allowed","2","2089","22","1466","601"
"2196","Appeal","Not Allowed","11","2089","22","1466","601"
"2196","Appeal","Partially Allowed","2","2089","22","1466","601"
"2196","RCE","Not Allowed","599","2089","22","1466","601"
"2196","Application Filed","Not Allowed","49","2089","22","1466","601"
"2196","Application Filed","Allowed","367","2089","22","1466","601"
"2196","Interview","Allowed","835","2089","22","1466","601"
"2196","Interview","Not Allowed","631","2089","22","1466","601"
"2197","Interview","Allowed","1","2",,"1","1"
"2197","RCE","Not Allowed","1","2",,"1","1"
"2197","Application Filed","Allowed","2","2",,"1","1"
"2198","Interview","Not Allowed","194","621",,"417","204"
"2198","RCE","Not Allowed","202","621",,"417","204"
"2198","Application Filed","Allowed","84","621",,"417","204"
"2198","RCE","Allowed","2","621",,"417","204"
"2198","Interview","Allowed","223","621",,"417","204"
"2198","Application Filed","Not Allowed","19","621",,"417","204"
"2199","Application Filed","Allowed","134","2136","25","1438","673"
"2199","Appeal","Allowed","10","2136","25","1438","673"
"2199","RCE","Allowed","2","2136","25","1438","673"
"2199","Appeal","Not Allowed","13","2136","25","1438","673"
"2199","Appeal","Partially Allowed","2","2136","25","1438","673"
"2199","Application Filed","Not Allowed","48","2136","25","1438","673"
"2199","RCE","Not Allowed","671","2136","25","1438","673"
"2199","Interview","Not Allowed","840","2136","25","1438","673"
"2199","Interview","Allowed","598","2136","25","1438","673"
"2400","Interview","Allowed","8","14",,"11","3"
"2400","Application Filed","Allowed","1","14",,"11","3"
"2400","Interview","Not Allowed","3","14",,"11","3"
"2400","RCE","Not Allowed","3","14",,"11","3"
"2400","Application Filed","Not Allowed","13","14",,"11","3"
"2411","Interview","Not Allowed","453","1448","34","790","624"
"2411","Application Filed","Not Allowed","33","1448","34","790","624"
"2411","Application Filed","Allowed","126","1448","34","790","624"
"2411","Appeal","Allowed","13","1448","34","790","624"
"2411","Interview","Allowed","337","1448","34","790","624"
"2411","Appeal","Not Allowed","21","1448","34","790","624"
"2411","RCE","Not Allowed","624","1448","34","790","624"
"2412","RCE","Not Allowed","391","1018","15","610","393"
"2412","Application Filed","Allowed","275","1018","15","610","393"
"2412","RCE","Allowed","2","1018","15","610","393"
"2412","Interview","Allowed","369","1018","15","610","393"
"2412","Application Filed","Not Allowed","50","1018","15","610","393"
"2412","Interview","Not Allowed","241","1018","15","610","393"
"2412","Appeal","Not Allowed","9","1018","15","610","393"
"2412","Appeal","Allowed","6","1018","15","610","393"
"2413","Appeal","Allowed","16","2016","49","1125","842"
"2413","Application Filed","Allowed","56","2016","49","1125","842"
"2413","Application Filed","Not Allowed","76","2016","49","1125","842"
"2413","Interview","Allowed","551","2016","49","1125","842"
"2413","Appeal","Partially Allowed","2","2016","49","1125","842"
"2413","Appeal","Not Allowed","31","2016","49","1125","842"
"2413","RCE","Not Allowed","842","2016","49","1125","842"
"2413","Interview","Not Allowed","574","2016","49","1125","842"
"2414","Appeal","Not Allowed","23","1662","33","922","707"
"2414","Interview","Not Allowed","488","1662","33","922","707"
"2414","RCE","Not Allowed","706","1662","33","922","707"
"2414","Interview","Allowed","434","1662","33","922","707"
"2414","Application Filed","Not Allowed","110","1662","33","922","707"
"2414","RCE","Allowed","1","1662","33","922","707"
"2414","Appeal","Allowed","10","1662","33","922","707"
"2414","Application Filed","Allowed","179","1662","33","922","707"
"2415","RCE","Allowed","1","1688","23","1006","659"
"2415","Appeal","Not Allowed","13","1688","23","1006","659"
"2415","Application Filed","Allowed","90","1688","23","1006","659"
"2415","Application Filed","Not Allowed","62","1688","23","1006","659"
"2415","RCE","Not Allowed","658","1688","23","1006","659"
"2415","Appeal","Allowed","10","1688","23","1006","659"
"2415","Interview","Allowed","446","1688","23","1006","659"
"2415","Interview","Not Allowed","560","1688","23","1006","659"
"2416","Application Filed","Not Allowed","61","1524","26","918","580"
"2416","Application Filed","Allowed","110","1524","26","918","580"
"2416","RCE","Allowed","2","1524","26","918","580"
"2416","Appeal","Partially Allowed","1","1524","26","918","580"
"2416","Appeal","Allowed","8","1524","26","918","580"
"2416","Appeal","Not Allowed","17","1524","26","918","580"
"2416","Interview","Allowed","461","1524","26","918","580"
"2416","Interview","Not Allowed","457","1524","26","918","580"
"2416","RCE","Not Allowed","578","1524","26","918","580"
"2419","Appeal","Partially Allowed","1","1584","22","970","592"
"2419","RCE","Not Allowed","589","1584","22","970","592"
"2419","Interview","Not Allowed","509","1584","22","970","592"
"2419","Appeal","Allowed","9","1584","22","970","592"
"2419","Application Filed","Allowed","191","1584","22","970","592"
"2419","RCE","Allowed","3","1584","22","970","592"
"2419","Appeal","Not Allowed","12","1584","22","970","592"
"2419","Application Filed","Not Allowed","55","1584","22","970","592"
"2419","Interview","Allowed","461","1584","22","970","592"
"2421","Appeal","Allowed","9","1944","34","1178","732"
"2421","Interview","Allowed","582","1944","34","1178","732"
"2421","Application Filed","Allowed","175","1944","34","1178","732"
"2421","Appeal","Not Allowed","24","1944","34","1178","732"
"2421","RCE","Not Allowed","731","1944","34","1178","732"
"2421","Interview","Not Allowed","596","1944","34","1178","732"
"2421","Application Filed","Not Allowed","105","1944","34","1178","732"
"2421","Appeal","Partially Allowed","1","1944","34","1178","732"
"2421","RCE","Allowed","1","1944","34","1178","732"
"2422","Application Filed","Not Allowed","82","1322","38","665","619"
"2422","Appeal","Allowed","9","1322","38","665","619"
"2422","RCE","Allowed","2","1322","38","665","619"
